measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03556052208049429,0.04528565326367686,0.026920821331183717
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,892.955027353875,1250.2935465618825,614.1092669588842
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,567,Depressive disorders,1,Number,2017,42974.245207935535,58697.90402985246,30150.169070106636
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2017,0.026040439863646958,0.032847449185660245,0.01984821925827244
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,778.495146875391,1063.3353348707442,546.1820256523386
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,21434.76665900803,29946.18711165353,14376.214110054058
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.01299394485130795,0.01716974936075339,0.009478988697835675
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,388.2991251551486,542.4868132306309,260.4307035752648
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,26414.114317854113,36759.690919459135,18309.21729264202
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.02197779194370669,0.02931762927572459,0.01617062776157316
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,906.2689468161211,1261.225948141911,628.1897198277223
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,13244.036931217746,18787.301606676956,8834.636731126273
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.011019238345377816,0.014990430423944446,0.0077671511991618935
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,454.40325035375304,644.592805032699,303.1166152108667
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,558,Mental disorders,1,Number,2015,104443.61843606793,136806.5126611556,77129.03779955964
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.09109218101167704,0.1074245788534758,0.07313799545270858
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,2373.8405278700584,3109.3986314770414,1753.0227173840303
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,29096.49832470172,39552.192458980724,20161.9184731388
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.02536229278253594,0.032238629887090156,0.018854638662986867
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,661.3180199665309,898.9596380435386,458.2489567847152
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2015,256845.897320327,336782.8440235375,189335.6080224694
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.07758280646454913,0.09314333143717117,0.06259321868796994
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,2425.1763759359787,3179.952670716753,1787.7343905046212
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,30882.16802665074,41973.79228308985,21756.337537456813
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.02693095554586005,0.03433238978495787,0.020616724734915097
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,701.9035068670152,953.9988246480514,494.48761501928755
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,407496.0901140182,571696.0561298096,275031.1226854362
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.022953643081549964,0.03010130733342873,0.016778013115002467
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,619.0881281350596,868.5488028917517,417.8408260912866
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,558,Mental disorders,1,Number,2015,6078.532487312554,8045.505562592585,4469.600943213481
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.08390159259628319,0.09968376599108453,0.06827949061495868
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,1842.3021743386198,2438.4590232191076,1354.6617630645785
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,1744.4128391318282,2417.778695639893,1216.1998658122075
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.024066437232974608,0.03079980123604728,0.018591112767956927
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,528.7025401582789,732.7885402182488,368.60996661494977
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2015,212880.91080265888,278714.7957649328,156560.16836306444
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.07968240232411619,0.09539942410794086,0.06449635029790736
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,2157.903341947741,2825.2396467288995,1586.9986146373537
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,1,Number,2016,35058.55598280493,45866.34262570023,25901.278313255938
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.05739331724689193,0.06868947834049074,0.04609756729894181
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,1692.5319761092912,2214.3025958986245,1250.4434520575594
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,1661.7059710956362,2344.435572019337,1115.8776054224263
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.022933712374252808,0.03004084014548109,0.016592542942939117
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,503.6354630086788,710.5594583796691,338.20395680313527
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,558,Mental disorders,1,Number,2017,716341.2543396907,950425.7559166191,523457.6889916811
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.06295932473129924,0.07768677080128739,0.04912046254415438
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,558,Mental disorders,3,Rate,2017,1519.795031721756,2016.430483532515,1110.5717983245697
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,567,Depressive disorders,1,Number,2017,181185.2576509159,251002.0318484551,125920.37859349413
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2017,0.015919691211875905,0.020521663114127897,0.011748695257161247
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,384.40401516859924,532.527812190547,267.15362911119615
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,220457.185048446,313753.9956169838,144617.84589754915
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.01937123302567992,0.02627148113822571,0.013786760089588113
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,467.72363383263934,665.6628538881017,306.82231738278864
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,295876.1098920937,401929.8021807005,210746.61330416557
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.008148891610816418,0.010455560219533169,0.006278529253800737
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,230.0534967264172,312.51376281765215,163.862487348354
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,37084.95747235701,50054.127197870424,26284.440175528216
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03277629815054693,0.04085802367523087,0.025447060934030246
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,770.72565659923,1040.2600590505187,546.2617134650211
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,33257.59683070196,46226.92998525258,22156.69258678882
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.029394297663736274,0.03819739788426132,0.021497351985126985
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,691.182757142477,960.7205560909066,460.47596130450063
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,1,Number,2016,1830894.8653993998,2382513.7496448234,1357958.3958160044
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.050430921527801965,0.05949911059380296,0.04086697694061429
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,1419.9330958319497,1847.7358740406805,1053.1517158203264
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,558,Mental disorders,1,Number,2015,191771.96419746842,250940.3085956055,140746.51982528393
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.08744201761117215,0.10256534235907756,0.07121301204950084
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,2275.169282775082,2977.1384170573037,1669.806949644869
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,176276.94946931268,249745.68563413215,117770.69785487215
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.014802183429407421,0.019583730707076127,0.010766768293968791
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,334.79327868325925,474.32847676437416,223.67551847447936
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,571,Anxiety disorders,1,Number,2016,35032.65251104364,49170.577618707466,23259.013845281544
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.010240212333521978,0.013814546589503391,0.007443868118088261
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,330.5003590118384,463.87847881856493,219.42707374794432
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,64476.88530649445,89949.57648733503,44261.06349623906
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03792478897662116,0.04822883180562869,0.02886123672478586
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,746.4108559753964,1041.293171364985,512.3842154217932
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,31068.041804182394,43600.62930831704,20797.955749259385
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.018280766747103716,0.023919433761914743,0.013359319988521577
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,359.6563879645618,504.73875852388323,240.76566167161687
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,558,Mental disorders,1,Number,2016,791027.9703159942,1029775.102076974,582385.4788814298
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.06793414496179227,0.08010394032833629,0.05478102603853732
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,1514.4917785847865,1971.5939061723334,1115.0276005799712
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,567,Depressive disorders,1,Number,2016,225587.01683332934,308008.95983172714,157652.15360369885
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.0193603656065929,0.024283523689919085,0.01501803113905174
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,431.9059441261793,589.7099153260747,301.8387458709053
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,558,Mental disorders,1,Number,2017,381730.82875425613,502896.1915936676,276537.45836266596
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.08138043358605127,0.0975530117670968,0.06553810278397375
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,558,Mental disorders,3,Rate,2017,2239.315053038568,2950.09710278453,1622.228142435929
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,558,Mental disorders,1,Number,2015,1404919.4712052587,1841947.7514732303,1037234.0403449329
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.07435395297290302,0.08889911012333229,0.060128426023637514
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,2136.3118257337405,2800.8543155005073,1577.2116422740744
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,567,Depressive disorders,1,Number,2015,550655.630759196,752234.3457510637,384613.9153166087
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.02913240742258188,0.03715184039938724,0.02208096714587392
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,837.32353348947,1143.8428760421805,584.8415318265482
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,567,Depressive disorders,1,Number,2017,28426.78366196169,39653.77980604732,19566.674195150405
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,567,Depressive disorders,2,Percent,2017,0.02655982906786505,0.034975143081128,0.019414402541097366
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,611.1718212016682,852.5506476492957,420.6807229729521
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,19646.856911280756,27935.934925448702,12996.578351074817
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.018359033633561173,0.024889938334092466,0.013001244071076532
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,422.4046400094012,600.6186429104984,279.42459318200684
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,571,Anxiety disorders,1,Number,2015,290039.7285746869,392608.4157425294,204480.3166796024
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.01535138399489303,0.019529885918325118,0.011875591819941104
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,441.0326106130127,596.9979195418357,310.9315000650268
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,558,Mental disorders,1,Number,2016,108730.36103880669,143415.16388130016,80067.52627449839
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.06654956255579794,0.079869028804617,0.053286694318903045
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,1973.584873094325,2603.1551381261193,1453.3204633159814
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,558,Mental disorders,1,Number,2015,167257.58763344242,219121.56752963262,123480.27913928853
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.04906265043210184,0.059162886779550956,0.0388709197613457
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,1580.8320633408803,2071.0235309593645,1167.0716241673192
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,558,Mental disorders,1,Number,2017,656155.5380240909,858232.6718931859,485131.2058295531
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.06815035486407126,0.08053054680336028,0.05569066622693474
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,558,Mental disorders,3,Rate,2017,1823.887986517012,2385.593307062676,1348.4988343793393
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,567,Depressive disorders,1,Number,2016,10972.5358820521,15052.837719263232,7636.201347393121
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.023999307131384606,0.031027077577694705,0.017637341106241558
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,834.388230436592,1144.6679931272429,580.6822231432292
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,571,Anxiety disorders,1,Number,2016,4631.432010883923,6523.181313593251,3110.0582989486807
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.01013224760113462,0.013722892179059734,0.007241867050719539
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,352.18953954572,496.0444669831588,236.49920752221846
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,558,Mental disorders,1,Number,2018,533418.262248053,695434.7811009464,394411.38722484966
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.04234124475604836,0.05195777682974334,0.033679533626426505
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,558,Mental disorders,3,Rate,2018,1386.7056869808778,1807.8934189705906,1025.3351870063616
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,567,Depressive disorders,1,Number,2017,206103.26857619954,284726.60010850296,142389.67531691282
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,567,Depressive disorders,2,Percent,2017,0.021391789730284393,0.02695760457298194,0.01623930910423706
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,572.896598068822,791.4425700704304,395.79459924491334
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,571,Anxiety disorders,1,Number,2017,160628.2403638168,224798.79271211117,108254.51497899632
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2017,0.016683910165721766,0.022029757061478562,0.0123212108943373
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,446.4915723749882,624.8637611835483,300.9105279382224
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,558,Mental disorders,1,Number,2016,107682.01891816397,141694.44572069333,79371.99021342117
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.08150557354385073,0.09643190769496482,0.06561667486182045
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,2063.5297685254122,2715.315980484818,1521.0196301852086
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,567,Depressive disorders,1,Number,2017,121242.4166550068,169341.43304687485,83428.08328260508
